STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TRANSPORT_MODE,Transport mode,VEHICLE_TYPE,Vehicle type,INFRASTRUCTURE_TYPE,Infrastructure type,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,CHL,Chile,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,RAIL,Rail,_T,Total,_T,Total,2019,,3080,,P,Provisional value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,ITA,Italy,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,IWW,Waterways,_T,Total,_T,Total,2020,,124,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,DEU,Germany,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,RAIL,Rail,_T,Total,_T,Total,2020,,119790,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,HRV,Croatia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,ROAD,Road,_T,Total,_T,Total,2022,,13659,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,CHE,Switzerland,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,PIPE,Pipeline,_T,Total,_T,Total,2019,,103,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,CZE,Czechia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2020,,,,M,Missing value; data cannot exist,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,LVA,Latvia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,TOT_INL,Inland,_T,Total,_T,Total,2020,,22200,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,KAZ,Kazakhstan,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,TOT_INL,Inland,_T,Total,_T,Total,2020,,588679,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,LIE,Liechtenstein,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2022,,,,M,Missing value; data cannot exist,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,ESP,Spain,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,ROAD,Road,_T,Total,_T,Total,2022,,266720,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,POL,Poland,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,IWW,Waterways,_T,Total,_T,Total,2020,,516,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,UKR,Ukraine,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,IWW,Waterways,_T,Total,_T,Total,2020,,1373,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,LUX,Luxembourg,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,OWN,On own account,_T,Total,_T,Total,2019,,3689,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,KAZ,Kazakhstan,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,PIPE,Pipeline,_T,Total,_T,Total,2020,,125088,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,UZB,Uzbekistan,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,PIPE,Pipeline,_T,Total,_T,Total,2020,,26810,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,AZE,Azerbaijan,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,ROAD,Road,_T,Total,_T,Total,2020,,9048,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,EST,Estonia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2020,,0,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,NLD,Netherlands,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,RAIL,Rail,_T,Total,_T,Total,2020,,6665,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,FIN,Finland,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,PIPE,Pipeline,_T,Total,_T,Total,2020,,,,M,Missing value; data cannot exist,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,HRV,Croatia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,PIPE,Pipeline,_T,Total,_T,Total,2020,,1914,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,KOR,Korea,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,TOT_INL,Inland,_T,Total,_T,Total,2020,,142098,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,HRV,Croatia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2020,,213,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,SVK,Slovak Republic,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,HIRING,For hire and reward,_T,Total,_T,Total,2020,,29809,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,NLD,Netherlands,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,OWN,On own account,_T,Total,_T,Total,2019,,7269,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,SVN,Slovenia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,ROAD,Road,_T,Total,_T,Total,2020,,2274,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,JPN,Japan,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,ROAD,Road,_T,Total,_T,Total,2021,,224095,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,EST,Estonia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,PIPE,Pipeline,_T,Total,_T,Total,2020,,,,M,Missing value; data cannot exist,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,ESP,Spain,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,COASTAL,Coastal shipping,_T,Total,_T,Total,2020,,43506,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,AUT,Austria,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,OWN,On own account,_T,Total,_T,Total,2020,,6301,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,PRT,Portugal,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,HIRING,For hire and reward,_T,Total,_T,Total,2020,,21478,,A,Normal value,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,ARM,Armenia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,IWW,Waterways,_T,Total,_T,Total,2019,,,,M,Missing value; data cannot exist,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,ARM,Armenia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,IWW,Waterways,_T,Total,_T,Total,2022,,,,M,Missing value; data cannot exist,6,Millions,1,One
DATAFLOW,OECD.ITF:DSD_TRENDS@DF_TRENDSFREIGHT(1.0),Annual freight transport,I,ARM,Armenia,A,Annual,FREIGHT,Freight transport,TKM,Tonnes-kilometres,IWW,Waterways,_T,Total,_T,Total,2021,,,,M,Missing value; data cannot exist,6,Millions,1,One
